species;scenario;rbf;svm;mda;consensus;wmean_auc;wmean_tss
clssm_mcrp;current;0.075;0;0.1;0.05833333333333333;0.05000125;0.03773958333333333
clssm_mcrp;current;0.85;0.925;0.875;0.8833333333333333;0.765431875;0.5848585416666667
clssm_mcrp;current;0.025;0;0;0.008333333333333333;0.007309583333333334;0.005660416666666667
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.65;0.1;0.6;0.45;0.38781083333333327;0.2945066666666667
clssm_mcrp;current;0.925;0.925;0.975;0.9416666666666668;0.8154331250000001;0.622598125
clssm_mcrp;current;0.925;0.725;0.85;0.8333333333333334;0.7216891666666667;0.5510785416666667
clssm_mcrp;current;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.85;0.475;0.725;0.6833333333333332;0.591353125;0.4511847916666667
clssm_mcrp;current;0.925;0.725;0.75;0.7999999999999999;0.6936166666666667;0.5303202083333334
clssm_mcrp;current;0.9;0.725;0.675;0.7666666666666666;0.6652527083333334;0.5090910416666666
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;0.95;0.975;0.8450291666666666;0.64581875
clssm_mcrp;current;0.975;1;0.9;0.9583333333333334;0.8309929166666666;0.6354395833333334
clssm_mcrp;current;0.85;0.825;1;0.8916666666666666;0.7711958333333334;0.588020625
clssm_mcrp;current;0.95;1;0.675;0.875;0.7605202083333333;0.5830729166666667
clssm_mcrp;current;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;current;0.925;1;1;0.975;0.84444625;0.6448770833333334
clssm_mcrp;current;0.125;0;0.475;0.19999999999999998;0.16989229166666667;0.12690416666666668
clssm_mcrp;current;0.75;0.675;0.5;0.6416666666666667;0.557605;0.42740854166666664
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.4;0.4;0.875;0.5583333333333333;0.479894375;0.3633454166666667
clssm_mcrp;current;0.9;0.725;0.975;0.8666666666666667;0.7494702083333333;0.5713660416666667
clssm_mcrp;current;0.975;0.975;0.975;0.975;0.844715625;0.645311875
clssm_mcrp;current;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;current;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.925;0.65;0.975;0.8500000000000001;0.7347847916666667;0.5599370833333334
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;0.925;0.9666666666666668;0.8380110416666667;0.6406291666666667
clssm_mcrp;current;0.975;0.9;0.775;0.8833333333333333;0.7665756250000001;0.5867058333333334
clssm_mcrp;current;0.95;0.85;0.85;0.8833333333333333;0.7656570833333333;0.58522125
clssm_mcrp;current;0.975;1;0.95;0.975;0.8450291666666666;0.64581875
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.925;0.7;0.6;0.7416666666666667;0.64417625;0.49348625000000007
clssm_mcrp;current;0.925;0.7;0.4;0.6749999999999999;0.58803125;0.4519695833333334
clssm_mcrp;current;0.975;1;0.875;0.9500000000000001;0.8239747916666667;0.6302500000000001
clssm_mcrp;current;0.825;0.55;0.075;0.48333333333333334;0.4235672916666666;0.32768458333333333
clssm_mcrp;current;0.95;1;0.725;0.8916666666666666;0.7745564583333334;0.5934520833333333
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;current;0.925;0.95;1;0.9583333333333334;0.8297829166666667;0.6334841666666667
clssm_mcrp;current;0.925;0.9;0.875;0.9;0.7800289583333333;0.5961433333333334
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.125;0.375;0.925;0.47500000000000003;0.40619354166666666;0.3057635416666667
clssm_mcrp;current;0.6;0.35;0.975;0.6416666666666666;0.5517802083333333;0.41799416666666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;current;0.95;0.85;0.9;0.8999999999999999;0.7796933333333333;0.5956004166666667
clssm_mcrp;current;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;current;0.95;0.825;0.975;0.9166666666666666;0.7934160416666667;0.6054727083333333
clssm_mcrp;current;0.975;0.9;0.975;0.9500000000000001;0.822720625;0.6282225
clssm_mcrp;current;0.675;0.325;0.7;0.5666666666666667;0.4891779166666667;0.3721935416666667
clssm_mcrp;current;0.925;0.7;0.825;0.8166666666666668;0.707339375;0.5401925
clssm_mcrp;current;0.975;1;0.85;0.9416666666666668;0.8169566666666667;0.6250604166666667
clssm_mcrp;current;0.95;0.925;0.825;0.9;0.7806339583333334;0.5971210416666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.55;0.05;0.2;0.26666666666666666;0.23161916666666668;0.17743875
clssm_mcrp;current;0.95;0.775;0.525;0.75;0.6524264583333333;0.5006672916666667
clssm_mcrp;current;0.95;0.875;0.275;0.7000000000000001;0.611571875;0.47155729166666666
clssm_mcrp;current;0.925;0.9;0.225;0.6833333333333335;0.5975577083333333;0.4612141666666667
clssm_mcrp;current;0.9;0.925;0.25;0.6916666666666668;0.6045979166666667;0.4664397916666667
clssm_mcrp;current;0.225;0.05;0;0.09166666666666667;0.08044958333333334;0.06233666666666667
clssm_mcrp;current;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;current;0.4;0.225;0.65;0.425;0.36540958333333334;0.2767639583333334
clssm_mcrp;current;0.925;1;1;0.975;0.84444625;0.6448770833333334
clssm_mcrp;current;0.85;0.9;0.95;0.9;0.7791545833333333;0.5947308333333333
clssm_mcrp;current;0.05;0;0.025;0.025000000000000005;0.02163729166666667;0.016510416666666666
clssm_mcrp;current;0.025;0;0;0.008333333333333333;0.007309583333333334;0.005660416666666667
clssm_mcrp;current;0.05;0;0;0.016666666666666666;0.014619166666666667;0.011320833333333334
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.2;0.2;0.85;0.4166666666666667;0.35574625;0.2673008333333333
clssm_mcrp;current;0.95;0.95;1;0.9666666666666667;0.8370924999999999;0.6391445833333332
clssm_mcrp;current;0.95;0.975;0.975;0.9666666666666667;0.8374060416666667;0.6396514583333334
clssm_mcrp;current;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;current;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;0.9;1;0.9583333333333334;0.8297387500000001;0.6334120833333333
clssm_mcrp;current;0.5;0;0.825;0.44166666666666665;0.37778979166666665;0.2844645833333333
clssm_mcrp;current;0.975;0.9;0.975;0.9500000000000001;0.822720625;0.6282225
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;1;0.95;0.975;0.8450291666666666;0.64581875
clssm_mcrp;current;0.975;1;0.75;0.9083333333333333;0.7888841666666666;0.6043020833333334
clssm_mcrp;current;0.975;1;0.95;0.975;0.8450291666666666;0.64581875
clssm_mcrp;current;0.925;0.625;0.525;0.6916666666666668;0.601126875;0.4608281250000001
clssm_mcrp;current;0.925;0.65;0.35;0.6416666666666667;0.5593316666666667;0.43019750000000007
clssm_mcrp;current;0.375;0.05;0.025;0.15;0.13132520833333333;0.10148875
clssm_mcrp;current;0.575;0.15;0.025;0.25;0.21912854166666665;0.16955791666666664
clssm_mcrp;current;0.725;0.575;0.05;0.44999999999999996;0.3946425;0.3055497916666667
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.175;0.025;0.25;0.15;0.12868;0.09721520833333334
clssm_mcrp;current;0.1;0.325;0.375;0.26666666666666666;0.22982187499999998;0.17453937500000002
clssm_mcrp;current;0.675;0.05;0.65;0.4583333333333333;0.39449333333333336;0.2991533333333333
clssm_mcrp;current;0.425;0;0.325;0.25;0.21549854166666668;0.16369166666666668
clssm_mcrp;current;0.275;0;0.275;0.18333333333333335;0.15760479166666666;0.11935000000000001
clssm_mcrp;current;0.1;0;0;0.03333333333333333;0.029238333333333335;0.022641666666666668
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;current;0.875;0.775;1;0.8833333333333333;0.7638420833333334;0.5822881249999999
clssm_mcrp;current;0.95;0.975;1;0.975;0.8444241666666668;0.6448410416666667
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.9;0.675;0.975;0.8500000000000001;0.734806875;0.5599731250000001
clssm_mcrp;current;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;current;0.975;0.9;1;0.9583333333333334;0.8297387500000001;0.6334120833333333
clssm_mcrp;current;0.8;0.125;0.95;0.625;0.53725375;0.40681979166666665
clssm_mcrp;current;0.975;0.95;1;0.975;0.8444020833333333;0.644805
clssm_mcrp;current;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;current;0.975;1;0.925;0.9666666666666668;0.8380110416666667;0.6406291666666667
clssm_mcrp;current;0.275;0.025;0.3;0.20000000000000004;0.17195458333333336;0.13023604166666666
clssm_mcrp;current;0.825;0.475;0.275;0.5249999999999999;0.4577172916666667;0.352111875
clssm_mcrp;current;0.85;0.4;0.175;0.47500000000000003;0.414959375;0.31992458333333335
clssm_mcrp;current;0.75;0.25;0.275;0.425;0.3698035416666667;0.2838625
clssm_mcrp;current;0.975;1;0.8;0.9250000000000002;0.8029204166666667;0.61468125
clssm_mcrp;current;0.625;0.125;0.05;0.26666666666666666;0.2334341666666667;0.18037187500000004
clssm_mcrp;current;0.475;0.025;0.025;0.17500000000000002;0.153231875;0.11843395833333335
clssm_mcrp;current;0.3;0;0;0.09999999999999999;0.08771499999999999;0.067925
clssm_mcrp;current;0.05;0;0;0.016666666666666666;0.014619166666666667;0.011320833333333334
clssm_mcrp;current;0.675;0.475;0.05;0.39999999999999997;0.35069666666666666;0.271443125
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.025;0;0.025;0.016666666666666666;0.014327708333333333;0.01085
clssm_mcrp;current;0.375;0.2;0.325;0.3;0.25953270833333336;0.19794250000000002
clssm_mcrp;current;0.075;0.025;0.425;0.17500000000000002;0.14856854166666666;0.11090062500000002
clssm_mcrp;current;0.125;0;0.3;0.14166666666666666;0.12076541666666667;0.09057708333333332
clssm_mcrp;current;0.125;0;0.3;0.14166666666666666;0.12076541666666667;0.09057708333333332
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.025;0.05;0.85;0.30833333333333335;0.2605891666666667;0.19349916666666667
clssm_mcrp;current;0.825;0.625;0.975;0.8083333333333332;0.6982147916666666;0.5315989583333334
clssm_mcrp;current;0.275;0.025;0.825;0.375;0.31933520833333334;0.2392172916666667
clssm_mcrp;current;0.825;0.675;0.95;0.8166666666666668;0.70586;0.5378022916666666
clssm_mcrp;current;0.95;0.875;0.975;0.9333333333333332;0.808079375;0.616865625
clssm_mcrp;current;0.975;0.875;0.975;0.9416666666666668;0.8153889583333332;0.6225260416666667
clssm_mcrp;current;0.95;0.925;0.975;0.9500000000000001;0.8227427083333333;0.6282585416666667
clssm_mcrp;current;0.925;0.625;0.725;0.7583333333333333;0.6572718750000001;0.5023447916666667
clssm_mcrp;current;0.975;0.875;0.7;0.85;0.7381895833333333;0.565440625
clssm_mcrp;current;0.975;1;0.95;0.975;0.8450291666666666;0.64581875
clssm_mcrp;current;0;0;0.175;0.05833333333333333;0.049126874999999993;0.036327083333333336
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.3;0;0.025;0.10833333333333334;0.09473312499999999;0.07311458333333333
clssm_mcrp;current;0.95;0.975;0.75;0.8916666666666666;0.7742429166666667;0.5929452083333334
clssm_mcrp;current;0.975;1;0.65;0.875;0.7608116666666667;0.58354375
clssm_mcrp;current;0.975;0.8;0.275;0.6833333333333332;0.5968864583333334;0.4601283333333334
clssm_mcrp;current;0.075;0;0;0.024999999999999998;0.021928749999999997;0.01698125
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.3;0;0.025;0.10833333333333334;0.09473312499999999;0.07311458333333333
clssm_mcrp;current;0.025;0;0;0.008333333333333333;0.007309583333333334;0.005660416666666667
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.05;0;0;0.016666666666666666;0.014619166666666667;0.011320833333333334
clssm_mcrp;current;0.125;0.025;0.075;0.075;0.06493395833333333;0.04956729166666667
clssm_mcrp;current;0.125;0;0.35;0.15833333333333333;0.13480166666666665;0.10095625000000001
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;current;0.35;0.2;0.725;0.425;0.364513125;0.27531541666666665
clssm_mcrp;current;0.65;0.4;0.975;0.6749999999999999;0.5810627083333334;0.4407079166666667
clssm_mcrp;current;0.85;0.625;0.975;0.8166666666666668;0.705524375;0.537259375
clssm_mcrp;current;0;0;0.125;0.041666666666666664;0.035090625;0.025947916666666668
clssm_mcrp;current;0.1;0.025;0.325;0.15;0.127805625;0.09580270833333333
clssm_mcrp;current;0.6;0.375;0.375;0.45;0.390676875;0.299140625
clssm_mcrp;current;0.35;0.125;0.025;0.16666666666666666;0.14601062499999998;0.11291770833333332
clssm_mcrp;current;0.975;0.925;0.625;0.8416666666666667;0.7317985416666666;0.5612647916666667
clssm_mcrp;current;0.85;0.6;0.25;0.5666666666666667;0.49466708333333337;0.381065
clssm_mcrp;current;0.15;0;0.7;0.2833333333333333;0.24036499999999997;0.17927083333333335
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.225;0;0.025;0.08333333333333333;0.07280437499999999;0.056133333333333334
clssm_mcrp;current;0.075;0;0;0.024999999999999998;0.021928749999999997;0.01698125
clssm_mcrp;current;0.975;1;0.8;0.9250000000000002;0.8029204166666667;0.61468125
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.575;0.45;0.225;0.4166666666666667;0.3632535416666667;0.2794320833333333
clssm_mcrp;current;0.95;0.775;0.575;0.7666666666666666;0.6664627083333333;0.5110464583333333
clssm_mcrp;current;0.625;0.425;0.075;0.375;0.32843229166666665;0.25391895833333333
clssm_mcrp;current;0.325;0.1;0.1;0.17500000000000002;0.15242375;0.11712958333333334
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.875;0.75;0.625;0.75;0.6512385416666666;0.4987479166666667
clssm_mcrp;current;0.975;0.875;0.55;0.8000000000000002;0.6960808333333334;0.534303125
clssm_mcrp;current;0.975;1;0.6;0.8583333333333334;0.7467754166666666;0.5731645833333333
clssm_mcrp;current;0.925;0.725;0.3;0.65;0.5672904166666667;0.4369077083333334
clssm_mcrp;current;0.3;0.025;0.25;0.19166666666666665;0.16522791666666667;0.12551729166666667
clssm_mcrp;current;0.3;0;0.25;0.18333333333333335;0.15789625;0.11982083333333333
clssm_mcrp;current;0.975;0.875;0.65;0.8333333333333334;0.7241533333333333;0.5550614583333334
clssm_mcrp;current;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;current;0.975;1;0.7;0.8916666666666666;0.7748479166666667;0.5939229166666666
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0.275;0;0.275;0.18333333333333335;0.15760479166666666;0.11935000000000001
clssm_mcrp;current;0.55;0.025;0.575;0.3833333333333333;0.32955937500000004;0.24958604166666665
clssm_mcrp;current;0;0;0;0;0;0
clssm_mcrp;current;0;0;0.15;0.049999999999999996;0.04210875;0.0311375
